"data";"numeracaoItem";"titulo";"autor";"material";"esfera";"situacao";"assinatura";"publicacao";"assunto";"ementa"
"2021-04-27";"21.";"DSP - DESPACHO 1141/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-27";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, no município de Luís Correia, (PI), em favor da Raios de Bom Princípio Usina Geradora de Energia SPE Ltda. Imprimir"
"2021-04-27";"22.";"DSP - DESPACHO 1150/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-27";"Alteração";"Altera a potência instalada, a potência unitária, o número de unidades geradoras e o sistema de transmissão de interesse restrito da Pequena Central Hidrelétrica Bela Vista, nos municípios de Verê e São João, (PR), outorgada à COPEL Distribuição S.A; registra a potência líquida. Imprimir"
"2021-04-27";"23.";"DSP - DESPACHO 1152/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-27";"Alteração";"Altera o despacho de recebimento do requerimento de outorga das Centrais Geradoras Solares Fotovoltaicas relacionadas no Anexo I, a fim de contemplar a alteração das coordenadas geográficas e da potência instalada, no município de Palmas de Monte Alto, (MG), a pedido da Palmas Energia Solar I Ltda. Imprimir"
"2021-04-27";"24.";"DSP - DESPACHO 1154/2021";"SGT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Publicação";"Publica as Tarifas de Uso do Sistema de Transmissão - TUST aplicáveis, na modalidade geração, à EOL Toda Energia do Brasil, no ponto de conexão da Subestação Açu III, e na modalidade consumo, à HNK BR Bebidas Ltda - carga, no ponto de conexão da Subestação Schincariolma, e à Elektro Redes S.A, no ponto de conexão da Subestação Guarujá 4, com vigência entre 1º de julho de 2020 e 30 de junho de 2021. Imprimir"
"2021-04-27";"25.";"DSP - DESPACHO 1157/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Liberação";"Libera as unidades geradoras UG1 a UG9, para início da operação comercial, da Central Geradora Eólica Ararinha Azul, no município de Pindaí, (BA), de titularidade da Eólica Pindaí III Geração de Energia Ltda. Imprimir"
"2021-04-27";"26.";"DSP - DESPACHO 1158/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Liberação";"Libera a unidade geradora UG9, para início da operação comercial, da Central Geradora Eólica Ventos de São Januário 06, no município de Campo Formoso, (BA), de titularidade da Parque Eólico Ventos de São Januário 06 S.A. Imprimir"
"2021-04-27";"27.";"DSP - DESPACHO 1161/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Negação";"Nega conhecimento do pedido de reconsideração, com pedido de efeito suspensivo, apresentado pela Companhia Estadual de Energia Elétrica - CEEE-D, na parte em que impugna a Resolução Normativa ANEEL 929, de 30 de março de 2021; bem como conhece e nega provimento ao pedido de efeito suspensivo apresentado pela CEEE-D, na parte em que impugna o Despacho ANEEL 904, de 30 de março de 2021. Imprimir"
"2021-04-27";"28.";"PRT - PORTARIA 082/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Nomeação";"Nomeia Maxwell Marques de Oliveira para exercer o Cargo Comissionado Tecnico - CCT IV, na Superintendência de Fiscalização dos Serviços de Eletricidade - SFE, ficando exonerado do cargo que atualmente ocupa. Imprimir"
"2021-04-27";"29.";"PRT - PORTARIA 083/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Nomeação";"Nomeia Sergio Damasceno de Castro, Especialista em Regulação, para exercer o Cargo Comissionado Técnico CCT I, na Superintendência de Fiscalização dos Serviços de Eletricidade - SFE, ficando exonerado do cargo que atualmente ocupa. Imprimir"
"2021-04-27";"30.";"PRT - PORTARIA 084/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Alteração";"Altera a Portaria ANEEL 5.853, de 25 de junho de 2019, que designa os titulares das coordenações técnicas da Superintendência de Fiscalização dos Serviços de Eletricidade - SFE. Imprimir"
"2021-04-27";"31.";"PRT - PORTARIA 093/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Exoneração";""
"2021-04-27";"32.";"PRT - PORTARIA 094/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Nomeação";""
"2021-04-27";"33.";"PRT - PORTARIA 095/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Alteração";""
"2021-04-27";"34.";"PRT - PORTARIA 6657/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Alteração";""
"2021-04-27";"35.";"REA - RESOLUÇÃO AUTORIZATIVA 9912/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de instituição de servidão administrativa, em favor da Companhia Paulista de Força e Luz - CPFL Paulista, a área de terra necessária à passagem da Linha de Distribuição Ramal Bady Bassitt, no município de Bady Bassitt, (SP). Imprimir"
"2021-04-27";"36.";"REA - RESOLUÇÃO AUTORIZATIVA 9913/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Declaração de Utilidade Pública";"Declara de utilidade pública, para fins de instituição de servidão administrativa, em favor da Enel Distribuição Goiás, as áreas de terra necessárias à passagem das Linhas de Distribuição Subestação Cristalina T - Alimentadores Média Tensão, no município de Cristalina, (GO). Imprimir"
"2021-04-26";"1.";"COM - COMUNICADO 006/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-26";"Comunicado";"Comunica que estão suspensos os efeitos do Despacho SCG/ANEEL 551, de 31 de março de 2021, referente à Usina Hidrelétrica Santo Antônio até que seja julgado o mérito do recurso interposto por Santo Antônio do Pinhal Energia Elétrica S.A. Imprimir"
"2021-04-26";"2.";"DSP - DESPACHO 1038/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Juízo de mérito";"Conhece e, no mérito, nega provimento do recurso interposto pela Amazon Polpas frente ao Despacho SRM/ANEEL 2.111, de 2020; mantém a decisão exarada no despacho citado, que conhece e indefere o Pedido de Impugnação realizado pela Amazon Polpas Indústria e Comércio de Polpas Ltda em face de decisão da Câmara de Comercialização de Energia Elétrica, que autorizou o Processo de Recontabilização 3.471; conhece e, no mérito, nega provimento do recurso interposto pela Amazon Polpas frente ao Despacho SMA/ANEEL 2.140 de 2020; e, mantém a decisão exarada no despacho supracitado, que permite que a Equatorial Energia Pará efetue a cobrança da diferença de consumo ativo, na ponta e fora da ponta citados, correspondente ao período mencionado, quando a unidade consumidora era faturada no Ambiente de Contratação Regulada – ACR, utilizando a tarifa em vigor na data de emissão da fatura, considerando-se a ocorrência de cada bandeira durante o período. Imprimir"
"2021-04-26";"3.";"DSP - DESPACHO 1039/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Juízo de mérito";"Conhece e, no mérito, nega provimento do recurso interposto pela Cemig Distribuição S.A; mantém a decisão exarada no Despacho SMA/ANEEL 2.727, de 21 de setembro de 2020; e determina à Cemig Distribuição S.A - Cemig-D que efetue a devolução, em dobro, dos valores faturados incorretamente em decorrência da classificação incorreta, referente às unidades consumidoras e período citados. Imprimir"
"2021-04-26";"4.";"DSP - DESPACHO 1040/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Juízo de reconsideração";"Conhece e, no mérito, concede provimento do pedido de reconsideração interposto por Furnas Centrais Elétricas S.A em face da Resolução Autorizativa ANEEL 8.920, de 2 de junho de 2020. Imprimir"
"2021-04-26";"5.";"DSP - DESPACHO 1041/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de reconsideração interposto em face da Resolução Autorizativa ANEEL 9.469, de 17 de novembro de 2020; e mantém a decisão que autorizou a Furnas Centrais Elétricas S.A a realizar reforços da Subestação Zona Oeste, bem como estabeleceu os valores das parcelas de Receita Anual Permitida - RAP e o cronograma de execução para o empreendimento. Imprimir"
"2021-04-26";"6.";"DSP - DESPACHO 1044/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de medida cautelar interposto pela Foz do Santana Geração de Energia S.A, no sentido de suspender o cronograma físico de implantação da Pequena Central Hidrelétrica Foz do Santana previsto na Resolução Autorizativa ANEEL 7.764, de 16 de abril de 2019. Imprimir"
"2021-04-26";"7.";"DSP - DESPACHO 1070/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cuja proponente é a Thyssenkrupp Companhia Siderúrgica do Atlântico Ltda; e declara seu encerramento. Imprimir"
"2021-04-26";"8.";"DSP - DESPACHO 1074/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a Companhia de Eletricidade do Estado da Bahia- COELBA e cooperadas; e declara seu encerramento. Imprimir"
"2021-04-26";"9.";"DSP - DESPACHO 1075/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a Companhia Energética do Ceará - Coelce, atual Enel Distribuição Ceará - Enel CE, e a Companhia de Interconexão Energética - Cien; e declara seu encerramento. Imprimir"
"2021-04-26";"10.";"DSP - DESPACHO 1076/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cuja proponente é a CELG Distribuição S.A – CELG D, atual Enel Distribuição Goiás – ENEL GO; e declara seu encerramento. Imprimir"
"2021-04-26";"11.";"DSP - DESPACHO 1077/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";""
"2021-04-26";"12.";"DSP - DESPACHO 1080/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cuja proponente é a Celesc Distribuição S.A - CELESC D; e declara seu encerramento. Imprimir"
"2021-04-26";"13.";"DSP - DESPACHO 1083/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";""
"2021-04-26";"14.";"DSP - DESPACHO 1086/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, nos estados de São Paulo e Minas Gerais, em favor da JPNR Negócios Corporativos Ltda. Imprimir"
"2021-04-26";"15.";"DSP - DESPACHO 1088/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-26";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cuja proponente é a Energética Barra Grande S.A – BAESA e Cooperada ENERCAN; e declara seu encerramento. Imprimir"
"2021-04-26";"16.";"DSP - DESPACHO 1091/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-26";"Registro";"Registra a compatibilidade do sumário executivo com os estudos de inventário hidrelétrico e com o uso do potencial hidráulico por meio da emissão de despacho de registro da adequabilidade do projeto básico da Pequena Central Hidrelétrica Tio Hugo, de titularidade da Coprel Coperativa de Geração de Energia e Desenvolvimento, no rio Jacuí, no município de Tio Hugo, (RS). Imprimir"
"2021-04-26";"17.";"DSP - DESPACHO 1105/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, no município de Cristino Castro, (PI), em favor da Cobra Brasil Serviços, Comunicações e Energia S.A. Imprimir"
"2021-04-26";"18.";"DSP - DESPACHO 1106/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Registra a alteração da razão social da Plural Gestão e Comercialização de Energia Ltda para Genial Energy Gestão e Comercialização de Energia Ltda, autorizada para atuar como Agente Comercializador de energia elétrica no âmbito da Câmara de Comercialização de Energia Elétrica - CCEE. Imprimir"
"2021-04-26";"19.";"DSP - DESPACHO 1108/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio II, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"20.";"DSP - DESPACHO 1109/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio III, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"21.";"DSP - DESPACHO 1110/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio IV, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"22.";"DSP - DESPACHO 1111/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio V, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"23.";"DSP - DESPACHO 1112/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o número de unidades geradores e o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio VI, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"24.";"DSP - DESPACHO 1113/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio VII, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"25.";"DSP - DESPACHO 1114/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Alteração";"Altera o número de unidades geradores e o sistema de transmissão de interesse restrito da Central Geradora Solar Fotovoltaica Taboleiro do Meio VIII, outorgada à Brilhante Projetos SPE Ltda. Imprimir"
"2021-04-26";"26.";"DSP - DESPACHO 1115/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Despacho de Registro de Intenção à Outorga de Autorização";"Confere à Liga Empreendimentos Imobiliários Ltda, à Construtora Franzoni Junior Ltda e à B&S Ltda o despacho de registro de intenção à outorga de autorização referente à Pequena Central Hidrelétrica Pinhal Ralo, no rio Pinhão, nos municípios de Guarapuava e Pinhão, (PR). Imprimir"
"2021-04-26";"27.";"DSP - DESPACHO 1133/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-26";"Juízo de mérito";"Conhece e concede provimento, até o julgamento pela Diretoria Colegiada, do pedido de efeito suspensivo apresentado pela Santa Lúcia Transmissora de Energia S.A e pela Santa Maria Transmissora de Energia S.A no pedido de reconsideração apresentado em face do Despacho ANEEL 904, de 30 de março de 2021. Imprimir"
"2021-04-26";"28.";"DSP - DESPACHO 1138/2021";"SRG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-26";"Juízo de mérito";"Conhece e, no mérito, nega provimento à solicitação da UEG Araucária Ltda para desconsideração dos períodos citados da apuração de indisponibilidade programada da Usina Termelétrica Araucária. Imprimir"
"2021-04-26";"29.";"DSP - DESPACHO 1139/2021";"SRG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-26";"Provimento";"Conhece e, no mérito, concede provimento à solicitação da Usina Termelétrica Norte Fluminense S.A, para revisão do Custo Variável Unitário – CVU da Usina Termelétrica Norte Fluminense, no valor citado e aplicado pelo Operador Nacional do Sistema Elétrico – ONS a partir da primeira revisão do Programa Mensal de Operação – PMO; e determina à Câmara de Comercialização de Energia Elétrica – CCEE a utilização do valor de CVU para fins de contabilização da geração verificada na usina citada, nos meses de março e abril de 2021. Imprimir"
